valid_time,latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp
01-01-12,18.8,72.8,298.4165,297.08255,0,0,101180.31
01-01-12,19.05,72.8,298.7636,296.96805,0,0,101188.88
02-01-12,18.8,72.8,298.37823,296.42886,0,0,101180.44
02-01-12,19.05,72.8,299.0282,296.2494,0,0,101185.03
03-01-12,18.8,72.8,298.8562,296.9651,0,0,101182.13
03-01-12,19.05,72.8,299.4902,296.69504,0,0,101180.77
04-01-12,18.8,72.8,298.2823,296.4855,9.53E-08,7.94E-09,101201.56
04-01-12,19.05,72.8,298.96832,296.2083,4.77E-07,3.58E-08,101201.875
05-01-12,18.8,72.8,299.34198,296.9696,0,0,101300.62
05-01-12,19.05,72.8,300.2144,296.83798,0,0,101304.375
06-01-12,18.8,72.8,298.935,297.12463,0,0,101401.27
06-01-12,19.05,72.8,299.6479,296.91772,0,0,101402.1
07-01-12,18.8,72.8,298.29865,296.38754,0,0,101517.81
07-01-12,19.05,72.8,298.95746,296.2338,0,0,101520.086
08-01-12,18.8,72.8,298.39557,296.3217,0,0,101584.1
08-01-12,19.05,72.8,298.81244,296.09756,0,0,101590.87
09-01-12,18.8,72.8,297.68076,295.44614,0,0,101490.88
09-01-12,19.05,72.8,298.07617,295.19662,0,0,101499.875
10-01-12,18.8,72.8,298.46802,295.806,0,0,101391.586
10-01-12,19.05,72.8,298.75137,295.53558,0,0,101406.23
11-01-12,18.8,72.8,299.31247,296.38028,0,0,101439.16
11-01-12,19.05,72.8,299.43103,296.03287,0,0,101460.414
12-01-12,18.8,72.8,299.75412,296.61118,0,0,101448.6
12-01-12,19.05,72.8,299.74136,296.1886,0,0,101466.49
13-01-12,18.8,72.8,299.63177,296.75735,0,0,101454.85
13-01-12,19.05,72.8,299.8101,296.43207,0,0,101468.195
14-01-12,18.8,72.8,300.01318,296.8677,0,0,101354.055
14-01-12,19.05,72.8,300.4521,296.58844,0,0,101359.87
15-01-12,18.8,72.8,298.83954,296.52048,0,0,101226.35
15-01-12,19.05,72.8,299.71954,296.33914,0,0,101230.555
16-01-12,18.8,72.8,297.94525,296.13898,0,0,101122.71
16-01-12,19.05,72.8,298.53308,295.94366,0,0,101124.52
17-01-12,18.8,72.8,297.48846,295.59232,0,0,101030.78
17-01-12,19.05,72.8,298.05707,295.4179,0,0,101030.87
18-01-12,18.8,72.8,296.14993,295.18637,0,0,101070.38
18-01-12,19.05,72.8,296.35406,295.071,0,0,101069.74
19-01-12,18.8,72.8,295.87115,294.69266,2.19E-06,2.15E-07,101111.78
19-01-12,19.05,72.8,296.1271,294.4996,1.91E-06,1.99E-07,101111.01
20-01-12,18.8,72.8,297.01767,294.9388,0,0,101236.54
20-01-12,19.05,72.8,297.45828,294.7888,0,0,101241.164
21-01-12,18.8,72.8,298.5216,295.75107,0,0,101144.76
21-01-12,19.05,72.8,299.0712,295.5007,0,0,101146.35
22-01-12,18.8,72.8,297.0414,295.96136,9.53E-08,3.97E-09,101295.34
22-01-12,19.05,72.8,297.2782,295.69363,3.81E-07,1.59E-08,101293.055
23-01-12,18.8,72.8,297.50806,295.71414,0,0,101349.09
23-01-12,19.05,72.8,298.2025,295.64215,0,0,101351.81
24-01-12,18.8,72.8,299.2448,296.62552,0,0,101222.88
24-01-12,19.05,72.8,299.93817,296.53513,0,0,101223.51
25-01-12,18.8,72.8,297.99628,296.40784,0,0,101215.19
25-01-12,19.05,72.8,298.68484,296.3204,0,0,101212.07
26-01-12,18.8,72.8,297.88354,296.11838,0,0,101338.32
26-01-12,19.05,72.8,298.4583,296.07132,0,0,101340.836
27-01-12,18.8,72.8,297.9684,296.09195,0,0,101238.875
27-01-12,19.05,72.8,298.55157,296.0422,0,0,101240.195
28-01-12,18.8,72.8,297.88138,295.86935,0,0,101234.57
28-01-12,19.05,72.8,298.31235,295.7184,0,0,101238.47
29-01-12,18.8,72.8,297.19012,295.02347,0,0,101259.125
29-01-12,19.05,72.8,297.63367,294.83975,0,0,101264.625
30-01-12,18.8,72.8,297.75732,295.32446,0,0,101229.49
30-01-12,19.05,72.8,298.75983,295.32297,0,0,101229.91
31-01-12,18.8,72.8,298.65247,296.63907,0,0,101327.47
31-01-12,19.05,72.8,299.24908,296.6924,0,0,101332.805
01-02-12,18.8,72.8,299.75085,297.43063,0,0,101365.22
01-02-12,19.05,72.8,300.27417,297.56778,0,0,101376.055
02-02-12,18.8,72.8,301.168,297.8414,0,0,101397.87
02-02-12,19.05,72.8,301.38565,297.90985,0,0,101405.1
03-02-12,18.8,72.8,299.9428,297.8645,0,0,101372.25
03-02-12,19.05,72.8,300.61133,297.9169,0,0,101377.4
04-02-12,18.8,72.8,298.76376,297.48605,0,0,101293.336
04-02-12,19.05,72.8,299.48193,297.564,0,0,101293.07
05-02-12,18.8,72.8,299.11664,297.2025,0,0,101298.836
05-02-12,19.05,72.8,299.76987,297.18118,0,0,101303.945
06-02-12,18.8,72.8,298.30713,296.88608,0,0,101254.59
06-02-12,19.05,72.8,299.0802,296.86722,0,0,101256.625
07-02-12,18.8,72.8,297.38528,296.39145,0,0,101271.38
07-02-12,19.05,72.8,297.82614,296.26437,0,0,101277.664
08-02-12,18.8,72.8,296.63483,294.76672,0,0,101371.164
08-02-12,19.05,72.8,296.8352,294.47018,0,0,101389.82
09-02-12,18.8,72.8,297.69354,294.3659,0,0,101237.93
09-02-12,19.05,72.8,298.2399,294.2151,0,0,101252.38
10-02-12,18.8,72.8,298.011,295.35342,0,0,101082.41
10-02-12,19.05,72.8,298.52255,295.27698,0,0,101092.75
11-02-12,18.8,72.8,298.24634,296.06503,0,0,101047.52
11-02-12,19.05,72.8,299.10577,295.99667,0,0,101047.43
12-02-12,18.8,72.8,296.72357,295.42075,1.34E-06,9.94E-08,101119.94
12-02-12,19.05,72.8,297.3142,295.5099,0,0,101114.305
13-02-12,18.8,72.8,297.34314,295.45865,0,0,101224.66
13-02-12,19.05,72.8,297.9112,295.4476,9.53E-08,3.97E-09,101223.305
14-02-12,18.8,72.8,297.42776,295.8486,9.53E-08,3.97E-09,101257.49
14-02-12,19.05,72.8,298.26703,296.0187,0,0,101255.375
15-02-12,18.8,72.8,297.94995,296.25253,0,0,101201.35
15-02-12,19.05,72.8,298.77225,296.31778,0,0,101200.1
16-02-12,18.8,72.8,297.7533,295.759,0,0,101128.51
16-02-12,19.05,72.8,298.43323,295.72516,0,0,101131.16
17-02-12,18.8,72.8,298.71387,295.95407,0,0,101052.25
17-02-12,19.05,72.8,299.82123,295.94205,0,0,101055.26
18-02-12,18.8,72.8,299.6566,297.1055,0,0,101104.98
18-02-12,19.05,72.8,300.94257,297.23965,0,0,101107.805
19-02-12,18.8,72.8,300.1887,297.97244,0,0,101144.1
19-02-12,19.05,72.8,301.63254,298.2245,0,0,101145.6
20-02-12,18.8,72.8,300.1889,298.2848,0,0,101058.875
20-02-12,19.05,72.8,301.14902,298.59344,0,0,101063.44
21-02-12,18.8,72.8,300.46808,298.40222,0,0,100951.94
21-02-12,19.05,72.8,301.79376,298.72018,0,0,100955.664
22-02-12,18.8,72.8,300.50592,298.45218,0,0,100902.41
22-02-12,19.05,72.8,301.5605,298.75272,0,0,100906.49
23-02-12,18.8,72.8,300.1834,298.1949,0,0,100967.93
23-02-12,19.05,72.8,301.30392,298.46085,0,0,100972.336
24-02-12,18.8,72.8,299.46494,297.85104,0,0,100941.99
24-02-12,19.05,72.8,300.5279,298.04666,0,0,100948.09
25-02-12,18.8,72.8,300.1354,298.15402,0,0,100813.93
25-02-12,19.05,72.8,301.20392,298.3096,0,0,100821.82
26-02-12,18.8,72.8,300.57596,298.3265,0,0,100800.77
26-02-12,19.05,72.8,301.34863,298.50653,0,0,100806.336
27-02-12,18.8,72.8,300.65314,298.49112,0,0,100800.414
27-02-12,19.05,72.8,301.64886,298.71112,0,0,100803.57
28-02-12,18.8,72.8,298.46466,297.26376,0,0,100792.02
28-02-12,19.05,72.8,299.56473,297.2961,0,0,100784.41
29-02-12,18.8,72.8,297.72174,296.48038,0,0,100789.54
29-02-12,19.05,72.8,298.14908,296.46548,0,0,100782.32
01-03-12,18.8,72.8,297.64474,295.8087,7.63E-07,1.03E-07,100925.96
01-03-12,19.05,72.8,298.26276,295.75253,4.39E-06,3.89E-07,100924.9
02-03-12,18.8,72.8,297.14798,295.53812,0,0,100938.1
02-03-12,19.05,72.8,297.83624,295.67728,0,0,100933.375
03-03-12,18.8,72.8,297.56003,296.12155,2.29E-06,2.78E-07,100930.85
03-03-12,19.05,72.8,298.53555,296.40103,2.29E-06,1.91E-07,100926.72
04-03-12,18.8,72.8,298.91165,297.02893,0,0,100947.77
04-03-12,19.05,72.8,299.9706,297.35974,0,0,100948.66
05-03-12,18.8,72.8,300.83582,298.3465,0,0,100898.77
05-03-12,19.05,72.8,301.89395,298.7034,0,0,100901.28
06-03-12,18.8,72.8,298.82617,297.3433,0,0,100953.02
06-03-12,19.05,72.8,299.61548,297.40897,0,0,100949.52
07-03-12,18.8,72.8,297.23022,296.1123,4.96E-06,8.19E-07,100881.46
07-03-12,19.05,72.8,297.9814,296.24472,3.43E-06,5.05E-07,100874.72
08-03-12,18.8,72.8,297.05173,295.8,9.53E-08,3.97E-09,100994.93
08-03-12,19.05,72.8,297.47217,296.03055,3.81E-07,1.59E-08,100985.94
09-03-12,18.8,72.8,297.48218,296.25162,0,0,100957.26
09-03-12,19.05,72.8,298.29498,296.45407,0,0,100954.15
10-03-12,18.8,72.8,299.5607,297.37387,0,0,100798.21
10-03-12,19.05,72.8,300.16556,297.50446,0,0,100798.46
11-03-12,18.8,72.8,298.27295,297.2742,0,0,100843.24
11-03-12,19.05,72.8,299.06683,297.3041,0,0,100834.98
12-03-12,18.8,72.8,298.6267,297.25867,0,0,101214.49
12-03-12,19.05,72.8,299.4687,297.27728,0,0,101213.43
13-03-12,18.8,72.8,300.83002,297.965,0,0,101267.77
13-03-12,19.05,72.8,301.5982,298.13248,0,0,101277.44
14-03-12,18.8,72.8,301.024,298.56836,0,0,101199.47
14-03-12,19.05,72.8,301.94754,298.96036,0,0,101206.79
15-03-12,18.8,72.8,299.8636,298.335,0,0,101124.586
15-03-12,19.05,72.8,300.92874,298.66782,0,0,101124.43
16-03-12,18.8,72.8,299.52106,298.22836,0,0,101143.46
16-03-12,19.05,72.8,300.53412,298.47803,0,0,101135.97
17-03-12,18.8,72.8,299.26312,298.07056,0,0,101109.34
17-03-12,19.05,72.8,300.2858,298.45047,0,0,101102.375
18-03-12,18.8,72.8,300.91464,299.0069,0,0,101084.72
18-03-12,19.05,72.8,302.22525,299.4018,0,0,101083.125
19-03-12,18.8,72.8,300.569,298.5491,0,0,101147.1
19-03-12,19.05,72.8,301.93008,298.92072,0,0,101144.44
20-03-12,18.8,72.8,300.31122,298.81558,0,0,101054.47
20-03-12,19.05,72.8,301.68915,299.27554,0,0,101050.81
21-03-12,18.8,72.8,301.42798,299.3636,0,0,100977.6
21-03-12,19.05,72.8,302.67966,299.80048,0,0,100975
22-03-12,18.8,72.8,300.47308,298.89084,0,0,100997.06
22-03-12,19.05,72.8,301.8943,299.29007,0,0,100991.53
23-03-12,18.8,72.8,300.00208,298.90057,0,0,101074.336
23-03-12,19.05,72.8,301.71417,299.4628,0,0,101059.72
24-03-12,18.8,72.8,301.70123,300.03415,0,0,101034.164
24-03-12,19.05,72.8,302.91516,300.65802,0,0,101031.71
25-03-12,18.8,72.8,301.57285,300.07364,0,0,101019.77
25-03-12,19.05,72.8,303.22107,300.88815,0,0,101005.6
26-03-12,18.8,72.8,300.31137,298.74765,0,0,101065.68
26-03-12,19.05,72.8,301.39215,299.32587,0,0,101052.63
27-03-12,18.8,72.8,299.8995,298.52402,0,0,101144.62
27-03-12,19.05,72.8,300.96976,298.7718,0,0,101132.59
28-03-12,18.8,72.8,300.82886,298.86783,0,0,101226.305
28-03-12,19.05,72.8,302.06903,299.42725,1.91E-07,7.94E-09,101211.9
29-03-12,18.8,72.8,300.3098,299.29523,0,0,101234.51
29-03-12,19.05,72.8,301.2097,299.63425,0,0,101219.48
30-03-12,18.8,72.8,300.28403,299.21237,0,0,101124.27
30-03-12,19.05,72.8,300.57825,299.3525,0,0,101110.945
31-03-12,18.8,72.8,300.20145,299.1019,9.53E-08,3.97E-09,101100.24
31-03-12,19.05,72.8,300.6536,299.35263,3.81E-07,1.99E-08,101090.9
01-04-12,18.8,72.8,301.6335,299.98175,0,0,100951.47
01-04-12,19.05,72.8,303.03235,300.50925,0,0,100938.26
02-04-12,18.8,72.8,301.19513,300.40808,0,0,101054.02
02-04-12,19.05,72.8,302.03375,300.66312,0,0,101039.06
03-04-12,18.8,72.8,300.94965,300.21323,0,0,101289.22
03-04-12,19.05,72.8,301.38205,300.32153,0,0,101282.79
04-04-12,18.8,72.8,300.65228,299.70337,4.77E-07,4.37E-08,101240.195
04-04-12,19.05,72.8,301.01114,299.88126,5.72E-07,6.36E-08,101229.09
05-04-12,18.8,72.8,300.54547,299.74573,1.43E-06,2.42E-07,101113
05-04-12,19.05,72.8,300.95892,299.95395,3.34E-06,3.50E-07,101102.91
06-04-12,18.8,72.8,300.7317,299.51086,4.01E-06,3.18E-07,100963.88
06-04-12,19.05,72.8,301.24823,299.7644,3.43E-06,2.15E-07,100954.29
07-04-12,18.8,72.8,300.36713,299.3456,0,0,100882.69
07-04-12,19.05,72.8,300.90237,299.59338,0,0,100873.93
08-04-12,18.8,72.8,300.60608,299.4497,1.14E-06,1.47E-07,100820.81
08-04-12,19.05,72.8,301.1716,299.77878,7.63E-07,8.34E-08,100813.1
09-04-12,18.8,72.8,300.64996,299.75217,2.86E-07,1.59E-08,100912.19
09-04-12,19.05,72.8,301.17825,299.94647,3.81E-07,1.59E-08,100900.31
10-04-12,18.8,72.8,300.84442,299.855,4.10E-06,6.04E-07,100952.49
10-04-12,19.05,72.8,301.13715,300.05017,7.25E-06,1.06E-06,100942.34
11-04-12,18.8,72.8,300.84583,299.855,2.48E-06,5.01E-07,100876.57
11-04-12,19.05,72.8,301.2218,300.06064,3.05E-06,5.56E-07,100866.06
12-04-12,18.8,72.8,300.2882,299.46347,6.68E-07,6.36E-08,100845.555
12-04-12,19.05,72.8,300.68875,299.65363,3.81E-07,4.77E-08,100836.84
13-04-12,18.8,72.8,300.58258,299.608,1.53E-06,1.27E-07,100852.13
13-04-12,19.05,72.8,300.8348,299.76907,7.63E-07,1.59E-07,100846.48
14-04-12,18.8,72.8,300.76184,299.61652,7.63E-07,8.34E-08,100892.48
14-04-12,19.05,72.8,301.66522,299.8699,7.63E-07,1.27E-07,100891.81
15-04-12,18.8,72.8,302.71033,301.0354,0,0,100850.07
15-04-12,19.05,72.8,303.89136,301.4873,0,0,100847.19
16-04-12,18.8,72.8,301.75443,301.09293,0,0,100826.87
16-04-12,19.05,72.8,302.633,301.36255,6.87E-05,2.86E-06,100813.44
17-04-12,18.8,72.8,301.67743,300.80942,0,0,100777.125
17-04-12,19.05,72.8,302.25156,301.04596,0,0,100765.57
18-04-12,18.8,72.8,301.29407,300.40958,3.81E-07,1.59E-08,100713.82
18-04-12,19.05,72.8,301.73996,300.56393,3.81E-07,1.59E-08,100708.44
19-04-12,18.8,72.8,301.92703,300.82407,0,0,100777.836
19-04-12,19.05,72.8,302.81516,301.14474,0,0,100767.79
20-04-12,18.8,72.8,304.85492,302.4873,2.86E-06,2.46E-07,100829.34
20-04-12,19.05,72.8,305.29507,302.749,4.77E-06,2.62E-07,100825.35
21-04-12,18.8,72.8,302.8032,301.93106,0,0,100877.625
21-04-12,19.05,72.8,303.82037,302.37073,0,0,100868.6
22-04-12,18.8,72.8,302.91782,301.23953,0,0,100693.664
22-04-12,19.05,72.8,303.54922,301.61707,0,0,100688.63
23-04-12,18.8,72.8,301.18088,299.9196,0,0,100658.93
23-04-12,19.05,72.8,301.9333,300.27457,0,0,100651.98
24-04-12,18.8,72.8,300.92133,299.7205,3.69E-05,5.28E-06,100787.44
24-04-12,19.05,72.8,301.46796,300.0947,3.73E-05,5.47E-06,100781.09
25-04-12,18.8,72.8,300.61932,299.77036,4.58E-06,6.99E-07,100813.31
25-04-12,19.05,72.8,301.21307,300.05597,6.10E-06,8.74E-07,100808.625
26-04-12,18.8,72.8,301.9247,300.53128,2.86E-07,2.38E-08,100802.805
26-04-12,19.05,72.8,302.97104,300.95938,0,0,100801.93
27-04-12,18.8,72.8,302.41608,300.99304,0,0,100762.43
27-04-12,19.05,72.8,303.48624,301.44907,0,0,100753.625
28-04-12,18.8,72.8,301.9655,300.69815,3.81E-07,1.59E-08,100676.13
28-04-12,19.05,72.8,302.7193,301.0518,3.81E-07,1.59E-08,100664.66
29-04-12,18.8,72.8,300.35626,299.61972,1.08E-05,2.44E-06,100683.38
29-04-12,19.05,72.8,300.8794,299.8645,1.09E-05,2.60E-06,100673.71
30-04-12,18.8,72.8,300.9552,299.97934,8.49E-06,1.63E-06,100676.72
30-04-12,19.05,72.8,301.31897,300.18396,6.87E-06,1.66E-06,100665.43
01-05-12,18.8,72.8,300.85547,300.0223,2.10E-06,4.65E-07,100732.52
01-05-12,19.05,72.8,301.40866,300.30865,3.15E-06,7.51E-07,100719.57
02-05-12,18.8,72.8,300.71448,299.9455,4.48E-06,8.90E-07,100906.29
02-05-12,19.05,72.8,301.12238,300.21152,8.11E-06,1.49E-06,100896.07
03-05-12,18.8,72.8,301.05133,299.99493,1.13E-05,1.56E-06,100806.48
03-05-12,19.05,72.8,301.4455,300.32712,8.77E-06,1.15E-06,100794.375
04-05-12,18.8,72.8,301.3329,300.57812,9.73E-06,2.76E-06,100720.52
04-05-12,19.05,72.8,301.63672,300.81747,1.58E-05,4.01E-06,100705.81
05-05-12,18.8,72.8,301.47275,300.82706,4.86E-06,1.04E-06,100791.26
05-05-12,19.05,72.8,301.78125,301.0714,7.05E-06,2.36E-06,100776.94
06-05-12,18.8,72.8,301.40643,300.7618,6.10E-06,1.31E-06,100973.93
06-05-12,19.05,72.8,301.87488,300.9785,1.49E-05,3.73E-06,100962.79
07-05-12,18.8,72.8,301.3427,300.67886,2.38E-06,1.51E-07,100897.98
07-05-12,19.05,72.8,301.84772,300.94656,2.29E-06,2.35E-07,100889.18
08-05-12,18.8,72.8,301.3062,300.3682,1.00E-05,2.68E-06,100842.414
08-05-12,19.05,72.8,301.87842,300.67273,1.16E-05,2.79E-06,100836.38
09-05-12,18.8,72.8,301.1463,300.348,2.04E-05,4.03E-06,100939.625
09-05-12,19.05,72.8,301.73712,300.66278,1.85E-05,3.37E-06,100929.01
10-05-12,18.8,72.8,301.08255,300.41315,7.09E-05,1.16E-05,101048.625
10-05-12,19.05,72.8,301.633,300.67462,6.02E-05,1.11E-05,101038.41
11-05-12,18.8,72.8,301.29657,300.50003,2.48E-05,6.50E-06,100890.69
11-05-12,19.05,72.8,301.95575,300.76163,1.87E-05,5.07E-06,100881.164
12-05-12,18.8,72.8,301.18484,300.54465,4.20E-05,1.10E-05,100771.56
12-05-12,19.05,72.8,301.72214,300.8149,3.51E-05,9.15E-06,100761.23
13-05-12,18.8,72.8,301.04044,300.36246,1.26E-05,2.09E-06,100830.055
